uuid,phrase,category
42041627405705147026486164314031788074201578678472918469019615315839955132319,mutton dressed as lamb,Figurative
94187164568865761399119494156450265135997491187598722199297714994602167360383,mutton dressed as lamb,Figurative
50075630669020344869535773553458557446204991295284694231141055983527110346298,mutton dressed as lamb,Partial Literal
34983600014472581370578941062981388914576292249139976078159106862789525768127,mutton dressed as lamb,Figurative
92436577929320206604421310711164684195683820493816468059767391830767344761808,mutton dressed as lamb,Figurative
69138252583595368179880561003097590174961044266604224628835853183336147953230,name names,Figurative
6123147688278863362743715321746319994206950832588144287398779781995002708436,name names,Figurative
46138828619757828372154864691233221181136462392633488163049134881223311244827,neck of the woods,Figurative
78094611784602799999551788148090637241760311808428669484225636290325206808973,neck of the woods,Figurative
40414692551795642342740010879872702315246436566573304282760872720235738320006,neck of the woods,Figurative
37922663632268625381395427694365368596449018685322925086555905900889825558924,neck of the woods,Figurative
19649738900003548933565365247600488986115619517794716740689207968001614906059,neck of the woods,Figurative
34014727962211391521778136636981834522796976571321273434676472697505351861536,neck of the woods,No Category
7795282157319098626145606151657960827699539448471024680444224479673231660296,neck of the woods,Figurative+Literal
110152455062293289064383940489683242215514106462252958395944561492987859667602,neck of the woods,Figurative
72604560419306855955781857745650625388269729216825697038783410909897846500027,neck of the woods,No Category
85709318642854607415858226044727010671882225526575229740376993455734581176035,night and day,Partial Literal
80389940970357134348707931061919965548068469750421557779385120098164383740616,night and day,Figurative
57650361968834591992130692020834201391317145368758431818660198953700497024546,night and day,Figurative
29783032374295004772942491422948356776362088674091837511628587550659931061472,night and day,Figurative
60702121266789415972620572971147694709449671913507731677865410573478164744080,night and day,Figurative
112466623941509441366976590948755033201073975556527585005779532101780598255976,night and day,Figurative
45551368328616475549195430993804841370149476257140368662879620178303925646438,night and day,Figurative
25841275842329015693256887273904855348633070076022042861054653714285912640421,night and day,Figurative
111384300187566571085237992093235885536779550009322373020193838693487743027417,night and day,Figurative
28407541920705307920819781009419208057001469072913871026366553057078613901300,night and day,Figurative
64612988276442166471111273553228492368464564149512030827603110913971516128449,night and day,Figurative
5829859667165093112783877005143463402941880360224289367908325054447070857195,night and day,Figurative+Literal
93471701580865827901102422140889905497585033862736731098140087284152590012915,night and day,Figurative+Literal
75837974151970335925957143790467482595054221572721341676593305154662139485574,night and day,Figurative+Literal
111396409796292276708406852108510978000856392471569177094549152588244740748640,night and day,Figurative+Literal
77136128447670132345742722467042661679596384775607642253903634663265811718625,night and day,No Category
53318419505668290355293529520590304591480675153636389641208279705367053693818,no dice,Figurative
109178945356106012468567074852629291618473600157034192213643671742311966271379,no dice,Partial Literal
6583153187242566530046145417610619198802005552290108239539829043816356408737,no dice,Literal
38821893758806753987193983174083367184831528585935724161610557009085786599914,no dice,Literal
23148533614583220653774691580933613637045425859848744353245722059920475716440,no dice,Literal
74749499434049179037342517068522674856325301958618291767634556246443537560170,no great shakes,Figurative
2374587910689431301373036619840631635607729395186029395576797432640576609198,no holds barred,Figurative
10186631666226604365490970508032986164548769245963117495227793659341062419943,no holds barred,Figurative
53979414107354245068092080436819944401614197503707466888389518517762920264204,no holds barred,Figurative
7752469440256767531542813491077506886406574960025586838679007777792890550880,no holds barred,Figurative
93064781460014475349872762691216437101583325354536309228420332398458284255027,no holds barred,Figurative
78008680414289541780082955616981659088226225240965612813488083284144777220534,no holds barred,Figurative
73266731600221619278268431816627430098379193722104613388234831216321946090406,not cricket,Figurative
9299544494657484853456409241637169662023132252975341667014325666526395850716,not cricket,No Category
64218253474287918951975610046920744018476643557718820410413369208016636907302,not cricket,Figurative
44323693741136006610767260514404219492150071460636042239734810941779898481717,not cricket,Partial Literal
37497133118814603428852445265200644685652364999081275451449822200067028346862,not cricket,No Category
8619652344880490734536884580657534714215445986772476731183640023713055195777,not cricket,Partial Literal
115594505299161666320952899770117040668473190647438801012122408247405878592121,not on your life,No Category
24253721130026079827853870880128137563896318944418615233308495952231004738517,odds and ends,Figurative
96901140801149256465619412125868934607422676599135231530699910103704939255587,odds and ends,Figurative
52132851126064700463855632310286666790545778657867665137449963907429575846732,odds and ends,Figurative
3286988813810613262271781469843825428104989187873139826449236773442468360498,odds and ends,Figurative
24546721982187883355865717985971958087529125497540993195294602104817589035472,odds and ends,Figurative
13012645742588429484079205647487224482630363258231004818338156567607237542523,odds and ends,Figurative
122826908553717661544067023347507033892379627197378460458110402156213252036,odds and ends,Figurative
99540327384741275344471621962739822720953419831483904080348480144295298963066,odds and ends,Figurative
92008769496588487251368715098290241748763740775477191617113554109411322257250,odds and ends,Figurative
91166799690582116531172541905274795320052972452022968123411905279847470167001,off the hook,Figurative
59263216281742410857954498473220618010482153144473347458055945685280577039425,off the hook,Figurative
