uuid,phrase,category
48283473028376005005266136278659940821248880599277820385041707530317577540819,home was prison,Figurative
61339307288640633629698279951001160529532964836185013217187251140089275643494,as sour as vinegar,Figurative
70088540080071913759519151081466410478821954482389945037499876851336545738301,blanket of flowers,Not Figurative
6653639498486563047961728836644345472044270546662364190748496007438462156115,prop up the bar,Not Figurative
58988612503185939287375197616592286005133783410879103347264176137207259620915,she was a busy bee,Figurative
102911944599573555101586708700653534891171145177096431858023812676578391039151,wheels of justice,Not Figurative
14862206987218493640619093285007757132904787966833125195310137046257815908337,turn tail,Figurative
22005153912516108186892859371272835175726098789099556803379913516512339836633,as strong as an ox,Not Figurative
12517180143648431236712087513126527959624981657914150950372033602291248525537,on the trot,Not Figurative
54622089828199229727844059619167776205287040356182519037213877683566635790527,foam at the mouth,Not Figurative
76524089597424614036185512442826926907356175650245850718704744298610328293202,bend someone's ear,Not Figurative
35152628625836075392473215058368528081851456212449227077025262254417798296385,as blue as the ocean,Not Figurative
84227130771985212793828780782097624347417666068903353296527970199854840650350,as red as a tomato,Not Figurative
29037133532015374951281724093632346986638275505129069395166379634007864426420,as fast as a cheetah,Not Figurative
104117565841491608459229277341135745480753389537489087632654579281770849329532,as deep as the ocean,Figurative
108796681672127900750509578441792641346634013412268621497056436769200591461769,mutton dressed as lamb,Figurative
46372902164183629219596841981996518506501773742794895615866782797969996905990,keep the wolf from the door,Figurative
111777789056769300728762270874032704070475768130095425992926154367649841456951,as funny as a clown,Not Figurative
33034769838723982597648669119527873379120400504049756199624105196792865954031,as smooth as silk,Not Figurative
32092746973756937365845598013872421047761291360665225769005948004137798051893,as hot as lava,Not Figurative
27481910804247099721555303358798458834343574377916114194281744995112446012025,blanket of flowers,Not Figurative
26133049282233996199362297078677160819491985917172839176213835819357451647101,fast and furious,Figurative
8061866252212639989069981759011810895698536585962452193409684245302317509949,as happy as a kid,Not Figurative
112379336654158084161080298035900875812517907673555087910483427231544271969759,throw good money after bad,Not Figurative
64224498685899981533061727999318947312176593781316275583566937903038125146014,keep tabs on,Figurative
110626601763195812347569180859183908653179991890184846944766817002934803551314,their relationship is a house on fire,Not Figurative
106157383043241144472129627095364237860090007088683392983452064490474397830537,as fresh as a daisy,Figurative
17260080492942544843568067713911342080467406986020303559318232935167154850946,hit the ground running,Not Figurative
79999553147964380761393456670494988913530724844155168527024347051752314999776,as fresh as a daisy,Not Figurative
11906470650025768115873364189383995806931040654003580222927931781772442994899,see the light,Not Figurative
4868125126679993926063550021847955515018442455299706106530887601082947165533,chew the fat,Figurative
46839574400378111019424261209177674817375105857838556620341469513847674630429,as sharp as a knife,Figurative
58986127288920692129377981054687804949756828570147350013380874921426605944837,he was a chicken,Figurative
113090086110973621426939706329299648937089092111626314270430389359302643361236,have someone by the short and curlies,Not Figurative
98689294585240471636950148963965454561176274664686924211769550122862368886132,off the hook,Not Figurative
58044916510316866717619831469262870272599436296971632614684421227993991363269,as tall as a skyscraper,Not Figurative
102169315932338552818690429680020951509729635505156310230820165577972618936483,fall in line,Figurative
72461090600236463995857038128179098824099110755526559714790510958659909468680,as sly as a fox,Not Figurative
79384082272041559888507429302881863640342453368293499698576983077664000788567,get the boot,Not Figurative
92825591746115532127387559156470092660667691592359601091518055085300096164,high and mighty,Not Figurative
23457712193925335242321407740752635522350208226145712388885351891787340858483,body blow,Not Figurative
72810563851381760961968613769168562450135689552206843343772421738945452562453,shoot the messenger,Not Figurative
27143033215592528678781914934755864213789822411925345141522418139190532696131,an angel,Figurative
47136617563318708704416639286515930209041979212881342959514362847501086223205,as fresh as a daisy,Figurative
13463732470558759865851162218299585744380806565465454373515592830887914822905,as pale as a ghost,Figurative
16362978019303225858706369788619289022879946990353788201120459381953070951307,as helpless as a baby,Not Figurative
100312258402998091847570798242766942201949383580629771362411878014777892122585,as fresh as a daisy,Figurative
96211612846748368790255430551085171143651999948466920905485161068328082422975,he is a cheetah,Figurative
58341426236757829044722569110523406249958880668668410079959460353674679926633,as fresh as a daisy,Not Figurative
42325763997081542001403290360010636395909693823284929953970669024481902052692,sweep someone off their feet,Not Figurative
114699785949057282570448311853797122325860685852241881378027075434450032505103,home was prison,Figurative
36472368650120429458041616343729522095338394891672313007197645813992850554211,hold water,Figurative
90878422561289191324186429744676404038224167950293688215708519038005444894486,knock someone's socks off,Figurative
203276800752835226041037131262443912608756518404811893361858963037507117814,in the dock,Figurative
92755296455827982163162637851628517455484370279705076547415183985557008870782,first among equals,Figurative
62234689392306304252823327958356903246277522447112721804143348987839081851937,shoot from the hip,Not Figurative
49213012742728466882451172054810185165346308930985603609630949356684157551184,catch the sun,Figurative
46030429309624820668470070770517247256837478089342403378009474408233529048019,as fast as a cheetah,Figurative
90277011840977188345190141489023731100134171094241896098416964840568766858467,fly the coop,Figurative
24241675861748024847299873461243600636461449530522364239981511788906104580702,make hay,Not Figurative
5685403940742006986559757328428501929414255003332185754282678789521266558568,as tall as a skyscraper,Not Figurative
94102005095004360852373793085568727692051366575642916266331773429663428175502,sea of umbrellas,Figurative
65398685145293262448889800440722260550359379659751940209312458051698152395133,as sharp as a knife,Not Figurative
74719953942175821706271527420567814220069951706123848536827203902007855563899,first among equals,Figurative
111636013045691870287159515825929868167184735723699686853588374876632109379975,out of the box,Figurative
17617599333893252568021908115686428992400869422438823463335614483993599194336,he was a chicken,Figurative
21907099002625284461167135883099367671969443660170324618868526461101867940571,take a bow,Figurative
